lot,operation,visual_id,test_end_date,tester_id,prodgroup3,bincode
7626F391,2090,76PN852700563,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700564,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700565,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700566,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700567,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700568,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700569,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700597,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700598,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700599,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700600,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700601,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F391,2090,76PN852700602,2026-06-30 04:42:26,OIS00014,GNRUCC,4
7626F423,2090,76FA846400047,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400048,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400049,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400050,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400051,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400052,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400053,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400054,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400055,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400056,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400057,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400058,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400059,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400060,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400061,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400062,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400063,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400064,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400065,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400066,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400067,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400068,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400069,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400070,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400071,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400072,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400073,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400074,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400075,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400076,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400077,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400078,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400079,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400080,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400081,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400082,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400083,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400084,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400085,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400086,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400087,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400088,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400089,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400090,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400091,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400092,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400093,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400094,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400095,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400096,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400097,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400098,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400099,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400100,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400101,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400102,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400103,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400104,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400105,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400106,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400107,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400108,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400109,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400110,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400111,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400112,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400113,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400114,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400115,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400116,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400117,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400118,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400119,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400120,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400121,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400122,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400123,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400124,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400125,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400126,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400127,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400128,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400129,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400130,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400131,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400132,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400133,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400134,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400135,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400136,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400137,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400138,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400139,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400140,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400141,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400142,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400143,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400144,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400145,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400146,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400147,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400148,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400149,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400150,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400151,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400152,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400153,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400154,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400155,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400156,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400157,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400158,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400159,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400160,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400161,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400162,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400163,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400164,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400165,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400166,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400167,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400168,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400169,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400170,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400171,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400172,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400173,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400174,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400175,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400176,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400177,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400178,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400179,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400180,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400181,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400182,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400183,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400184,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400185,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400186,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400187,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400188,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400189,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400190,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400191,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400192,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400193,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400194,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400195,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400196,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400197,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400198,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400199,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400200,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400201,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400202,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400203,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400204,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400205,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400206,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400207,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400208,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400209,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400210,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400211,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400212,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400213,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400214,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400215,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400216,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400217,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400218,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400219,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400220,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400221,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400222,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400223,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400224,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400225,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400226,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400227,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400228,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400229,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400230,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400231,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400232,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400233,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400234,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400235,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400236,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400237,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400238,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400239,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400240,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400241,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400296,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400297,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400298,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400299,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400300,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400301,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400302,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400303,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400304,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400305,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400306,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400307,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400317,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400318,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400319,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400320,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400321,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400322,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400323,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400324,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400325,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400362,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400363,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400364,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400365,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400366,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400367,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400368,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400369,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400370,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400371,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400372,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400373,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400374,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400375,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400376,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400377,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400378,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400379,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400380,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400381,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400382,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400383,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400384,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400385,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400386,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400387,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400388,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400389,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400390,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400391,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400428,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400429,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400430,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400431,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400432,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400433,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400434,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400435,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400436,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400437,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400438,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400439,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400440,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400441,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400442,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400473,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400474,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400475,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400476,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400477,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400478,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400479,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400480,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400481,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400482,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400483,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400484,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400487,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400497,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400498,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400499,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400500,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400501,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400502,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400503,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400504,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400505,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400506,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400507,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400508,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400509,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400510,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400511,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400512,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400513,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400514,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400515,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400516,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400517,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400518,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400519,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400520,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400521,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400522,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400523,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400524,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400525,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400526,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400560,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400561,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400562,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400563,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400564,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400565,2026-06-30 07:20:51,OIS00010,GNRUCC,4
7626F423,2090,76FA846400566,2026-06-30 07:20:51,OIS00010,GNRUCC,4
