LOT,DUMMY,prodgroup3,DLA_operation,lot_1,Current_operation,movedin,Lot_MVIN_CURE,movein_date,entity,facility,visual_id,bond_station,carrier_x,carrier_y,onrework,onhold,route,quantity,sub_plane_x,sub_plane_y,lower_x_limit,upper_x_limit,lower_y_limit,upper_y_limit,entity_bs_x_y
DUMMY,DUMMY,,,,,,,,,,,,,,,,,,,,,,,,
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300173,3,1,0,N,N,GUC-ENG06A,334,-48.7919,359.34,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300199,3,1,0,N,N,GUC-ENG06A,334,-29.6532,357.291,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300202,3,1,0,N,N,GUC-ENG06A,334,-14.3702,354.701,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00011,3,1,0,N,N,GUC-ENG06A,334,-2.13611,360.8,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00022,3,1,0,N,N,GUC-ENG06A,334,-36.8616,344.506,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00028,3,1,0,N,N,GUC-ENG06A,334,-58.9722,366.103,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00038,3,1,0,N,N,GUC-ENG06A,334,-28.7056,387.887,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00078,3,1,0,N,N,GUC-ENG06A,334,-15.6679,346.449,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00101,3,1,0,N,N,GUC-ENG06A,334,-60.9394,359.712,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00117,3,1,0,N,N,GUC-ENG06A,334,-22.2932,356.89,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00137,3,1,0,N,N,GUC-ENG06A,334,-22.8663,361.166,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00143,3,1,0,N,N,GUC-ENG06A,334,-34.4751,365.454,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00151,3,1,0,N,N,GUC-ENG06A,334,-62.7582,375.801,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00155,3,1,0,N,N,GUC-ENG06A,334,-39.6904,366.227,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00164,3,1,0,N,N,GUC-ENG06A,334,-11.949,367.953,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00179,3,1,0,N,N,GUC-ENG06A,334,3.75905,368.117,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00188,3,1,0,N,N,GUC-ENG06A,334,-73.3593,367.753,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00200,3,1,0,N,N,GUC-ENG06A,334,-25.8963,379.589,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74TH124800050,3,1,0,N,N,GUC-ENG06A,334,4.0339,390.996,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74TH124800052,3,1,0,N,N,GUC-ENG06A,334,-63.0716,344.319,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74TH124800072,3,1,0,N,N,GUC-ENG06A,334,-71.5924,375.529,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_1_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300110,3,2,0,N,N,GUC-ENG06A,334,80.856,241.075,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300116,3,2,0,N,N,GUC-ENG06A,334,244.597,234.386,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300129,3,2,0,N,N,GUC-ENG06A,334,79.9902,264.591,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300136,3,2,0,N,N,GUC-ENG06A,334,191.42,250.278,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300155,3,2,0,N,N,GUC-ENG06A,334,111.044,271.549,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300170,3,2,0,N,N,GUC-ENG06A,334,211.136,234.585,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300178,3,2,0,N,N,GUC-ENG06A,334,175.303,255.062,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300198,3,2,0,N,N,GUC-ENG06A,334,220.402,232.554,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74997PM300201,3,2,0,N,N,GUC-ENG06A,334,142.866,267.416,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00010,3,2,0,N,N,GUC-ENG06A,334,83.5809,252.366,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00027,3,2,0,N,N,GUC-ENG06A,334,114.649,276.676,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00033,3,2,0,N,N,GUC-ENG06A,334,62.3924,260.039,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00037,3,2,0,N,N,GUC-ENG06A,334,107.166,256.924,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00077,3,2,0,N,N,GUC-ENG06A,334,166.461,264.62,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00084,3,2,0,N,N,GUC-ENG06A,334,57.1048,248.088,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00100,3,2,0,N,N,GUC-ENG06A,334,48.8519,237.11,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00111,3,2,0,N,N,GUC-ENG06A,334,238.881,258.779,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00116,3,2,0,N,N,GUC-ENG06A,334,221.356,258.3,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00136,3,2,0,N,N,GUC-ENG06A,334,50.7104,270.197,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00140,3,2,0,N,N,GUC-ENG06A,334,201.727,302.918,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00142,3,2,0,N,N,GUC-ENG06A,334,214.297,256.75,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00154,3,2,0,N,N,GUC-ENG06A,334,156.394,261.109,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00163,3,2,0,N,N,GUC-ENG06A,334,153.911,248.601,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00178,3,2,0,N,N,GUC-ENG06A,334,154.18,270.857,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00187,3,2,0,N,N,GUC-ENG06A,334,108.429,236.679,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74B3755P00204,3,2,0,N,N,GUC-ENG06A,334,131.117,239.5,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74TH124800051,3,2,0,N,N,GUC-ENG06A,334,94.425,244.98,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F964,,GNRUCC,2090,7416F964,0265,N,Y,,DIA015,A15,74TH124800054,3,2,0,N,N,GUC-ENG06A,334,227.339,265.078,-200.0,200.0,-225.0,225.0,7416F964_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,,A15,74CD333000561,,1,0,N,N,GUC-ENG06A,333,-82.2003,363.03,-200.0,200.0,-225.0,225.0,
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,,A15,74ED401800018,,2,0,N,N,GUC-ENG06A,333,9.10725,268.225,-200.0,200.0,-225.0,225.0,
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,,A15,74ED401800019,,1,0,N,N,GUC-ENG06A,333,-56.7343,381.678,-200.0,200.0,-225.0,225.0,
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,,A15,74ED401800020,,0,0,N,N,GUC-ENG06A,333,-229.61,393.549,-200.0,200.0,-225.0,225.0,
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000050,1,0,0,N,N,GUC-ENG06A,333,-180.996,402.831,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000070,1,0,0,N,N,GUC-ENG06A,333,-280.173,399.844,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000080,1,0,0,N,N,GUC-ENG06A,333,-265.509,401.047,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000206,1,0,0,N,N,GUC-ENG06A,333,-225.639,387.631,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000413,1,0,0,N,N,GUC-ENG06A,333,-272.659,394.766,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000425,1,0,0,N,N,GUC-ENG06A,333,-281.305,397.521,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000443,1,0,0,N,N,GUC-ENG06A,333,-192.087,403.082,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000468,1,0,0,N,N,GUC-ENG06A,333,-137.321,405.128,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000472,1,0,0,N,N,GUC-ENG06A,333,-281.716,379.771,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000493,1,0,0,N,N,GUC-ENG06A,333,-231.82,403.23,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000519,1,0,0,N,N,GUC-ENG06A,333,-161.434,396.318,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000541,1,0,0,N,N,GUC-ENG06A,333,-231.229,400.164,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000549,1,0,0,N,N,GUC-ENG06A,333,-160.503,414.115,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000552,1,0,0,N,N,GUC-ENG06A,333,-238.92,406.738,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000574,1,0,0,N,N,GUC-ENG06A,333,-235.749,406.486,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200503,1,0,0,N,N,GUC-ENG06A,333,-217.567,390.502,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200510,1,0,0,N,N,GUC-ENG06A,333,-263.81,395.215,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200520,1,0,0,N,N,GUC-ENG06A,333,-278.863,397.713,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200523,1,0,0,N,N,GUC-ENG06A,333,-283.054,379.533,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200529,1,0,0,N,N,GUC-ENG06A,333,-290.004,403.672,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200532,1,0,0,N,N,GUC-ENG06A,333,-224.62,393.521,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800002,1,0,0,N,N,GUC-ENG06A,333,-172.4,390.518,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800011,1,0,0,N,N,GUC-ENG06A,333,-237.942,384.271,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000049,1,1,0,N,N,GUC-ENG06A,333,-122.389,367.272,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000075,1,1,0,N,N,GUC-ENG06A,333,-67.5305,347.187,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000082,1,1,0,N,N,GUC-ENG06A,333,-95.0725,342.108,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000205,1,1,0,N,N,GUC-ENG06A,333,-84.4338,367.113,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000409,1,1,0,N,N,GUC-ENG06A,333,-71.6405,376.838,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000430,1,1,0,N,N,GUC-ENG06A,333,-13.5309,350.208,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000445,1,1,0,N,N,GUC-ENG06A,333,-45.5026,361.481,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000467,1,1,0,N,N,GUC-ENG06A,333,-62.3718,364.736,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000489,1,1,0,N,N,GUC-ENG06A,333,-17.5942,373.075,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000499,1,1,0,N,N,GUC-ENG06A,333,-77.1784,355.306,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000501,1,1,0,N,N,GUC-ENG06A,333,-33.0723,362.657,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000502,1,1,0,N,N,GUC-ENG06A,333,-57.247,369.877,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000505,1,1,0,N,N,GUC-ENG06A,333,-31.7952,375.006,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000518,1,1,0,N,N,GUC-ENG06A,333,-42.0869,365.037,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000548,1,1,0,N,N,GUC-ENG06A,333,-71.9749,376.902,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000551,1,1,0,N,N,GUC-ENG06A,333,-54.8998,370.442,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000579,1,1,0,N,N,GUC-ENG06A,333,-74.824,376.541,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200509,1,1,0,N,N,GUC-ENG06A,333,-80.6865,354.342,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200528,1,1,0,N,N,GUC-ENG06A,333,-37.2594,352.479,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200534,1,1,0,N,N,GUC-ENG06A,333,-65.8314,369.262,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200537,1,1,0,N,N,GUC-ENG06A,333,-73.9753,361.765,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800010,1,1,0,N,N,GUC-ENG06A,333,-76.4712,368.352,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800015,1,1,0,N,N,GUC-ENG06A,333,-28.092,360.037,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000054,1,2,0,N,N,GUC-ENG06A,333,181.228,239.85,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000074,1,2,0,N,N,GUC-ENG06A,333,127.197,237.838,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000087,1,2,0,N,N,GUC-ENG06A,333,139.395,256.099,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000210,1,2,0,N,N,GUC-ENG06A,333,160.213,254.156,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000414,1,2,0,N,N,GUC-ENG06A,333,119.92,235.364,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000426,1,2,0,N,N,GUC-ENG06A,333,93.3001,244.315,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000435,1,2,0,N,N,GUC-ENG06A,333,133.116,254.097,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000450,1,2,0,N,N,GUC-ENG06A,333,76.9746,242.382,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000466,1,2,0,N,N,GUC-ENG06A,333,60.3541,258.631,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000488,1,2,0,N,N,GUC-ENG06A,333,188.731,239.775,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000500,1,2,0,N,N,GUC-ENG06A,333,120.49,251.279,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000507,1,2,0,N,N,GUC-ENG06A,333,153.118,236.477,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000510,1,2,0,N,N,GUC-ENG06A,333,173.524,241.573,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000517,1,2,0,N,N,GUC-ENG06A,333,170.303,262.969,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000547,1,2,0,N,N,GUC-ENG06A,333,142.568,241.261,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000550,1,2,0,N,N,GUC-ENG06A,333,103.317,229.784,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000578,1,2,0,N,N,GUC-ENG06A,333,91.1075,249.836,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200508,1,2,0,N,N,GUC-ENG06A,333,92.8602,239.933,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200527,1,2,0,N,N,GUC-ENG06A,333,118.193,243.138,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200533,1,2,0,N,N,GUC-ENG06A,333,111.264,241.193,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200536,1,2,0,N,N,GUC-ENG06A,333,72.5589,243.321,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800001,1,2,0,N,N,GUC-ENG06A,333,130.117,242.872,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800009,1,2,0,N,N,GUC-ENG06A,333,123.235,242.768,-200.0,200.0,-225.0,225.0,7416F979_DIA015_1_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000083,3,0,0,N,N,GUC-ENG06A,333,-238.621,383.578,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000086,3,0,0,N,N,GUC-ENG06A,333,-255.023,395.073,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000089,3,0,0,N,N,GUC-ENG06A,333,-183.268,373.619,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
