facility,lot,operation,test_end_date,tester_id,program_name,prodgroup3,visual_id,tray_or_carrier_id,ws_loss_code,entity,bond_station,carrier_x,carrier_y,lane_number,subplaneanglex,subplaneangley,Entity_BS_X_Y
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701682,102,,DIA017,2,5,2,2,81.7575,226.409,DIA017_2_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701683,104,,DIA017,4,1,2,2,-131.385,264.555,DIA017_4_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701684,104,,DIA017,4,1,0,2,-63.93,-173.148,DIA017_4_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701685,102,,DIA017,2,4,0,2,-205.27,-205.91,DIA017_2_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701686,102,,DIA017,2,6,2,2,-59.6699,74.1659,DIA017_2_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701687,104,,DIA017,4,2,2,2,193.17,77.9205,DIA017_4_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701688,104,,DIA017,4,2,0,2,235.234,-115.018,DIA017_4_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701689,102,,DIA017,2,5,0,2,14.0666,-266.173,DIA017_2_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701690,70,,DIA017,2,5,1,2,8.8989,-1.8986,DIA017_2_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701691,100,,DIA017,4,0,2,2,156.442,288.904,DIA017_4_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701692,100,,DIA017,4,0,0,2,185.011,-132.667,DIA017_4_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701693,70,,DIA017,2,6,1,2,-459.862,41.2891,DIA017_2_6_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701694,68,,DIA017,4,0,2,2,181.223,213.683,DIA017_4_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701695,100,,DIA017,4,1,2,2,-97.4551,123.092,DIA017_4_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701696,100,,DIA017,4,1,0,2,-48.3261,-237.524,DIA017_4_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701697,68,,DIA017,4,0,0,2,114.29,-119.869,DIA017_4_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701698,68,,DIA017,4,1,2,2,-96.363,261.013,DIA017_4_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701699,100,,DIA017,4,2,2,2,291.751,286.26,DIA017_4_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701700,100,,DIA017,4,2,0,2,355.617,-148.045,DIA017_4_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701701,68,,DIA017,4,1,0,2,-50.0623,-278.471,DIA017_4_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701702,68,,DIA017,4,2,2,2,417.94,99.6401,DIA017_4_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701703,100,,DIA017,4,3,2,2,-150.665,280.588,DIA017_4_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701704,100,,DIA017,4,3,0,2,-172.846,-159.654,DIA017_4_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701705,68,,DIA017,4,2,0,2,435.236,-134.76,DIA017_4_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701706,68,,DIA017,4,3,2,2,-67.8822,315.195,DIA017_4_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701707,100,,DIA017,4,4,2,2,-149.224,31.1115,DIA017_4_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701708,100,,DIA017,4,4,0,2,-290.822,2.96833,DIA017_4_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701709,68,,DIA017,4,3,0,2,-44.9238,-310.156,DIA017_4_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701710,68,,DIA017,4,4,2,2,-421.852,302.568,DIA017_4_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701711,100,,DIA017,4,5,2,2,73.1085,175.709,DIA017_4_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701712,100,,DIA017,4,5,0,2,64.4371,-188.381,DIA017_4_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701713,68,,DIA017,4,4,0,2,-151.427,-146.594,DIA017_4_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701714,68,,DIA017,4,5,2,2,86.6868,231.274,DIA017_4_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701715,100,,DIA017,4,6,2,2,-51.7427,305.284,DIA017_4_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701716,100,,DIA017,4,6,0,2,-51.3971,-125.062,DIA017_4_6_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701717,68,,DIA017,4,5,0,2,54.7173,-275.575,DIA017_4_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701718,68,,DIA017,4,6,2,2,-177.808,126.567,DIA017_4_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701719,100,,DIA017,4,1,1,2,20.7561,48.2661,DIA017_4_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701720,100,,DIA017,4,0,1,2,391.256,-10.5929,DIA017_4_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701721,68,,DIA017,4,6,0,2,-121.058,-222.337,DIA017_4_6_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701722,68,,DIA017,4,0,1,2,424.571,-27.663,DIA017_4_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701723,100,,DIA017,4,3,1,2,-180.613,10.2549,DIA017_4_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701724,100,,DIA017,4,2,1,2,443.652,48.7651,DIA017_4_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701725,68,,DIA017,4,1,1,2,-11.3784,-16.6806,DIA017_4_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701726,68,,DIA017,4,2,1,2,321.137,-11.2239,DIA017_4_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701727,100,,DIA017,4,5,1,2,10.6982,-32.7453,DIA017_4_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701728,100,,DIA017,4,4,1,2,-432.898,-8.72478,DIA017_4_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701729,68,,DIA017,4,3,1,2,-44.118,13.5035,DIA017_4_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701730,64,,DIA017,4,6,2,2,-21.3147,203.829,DIA017_4_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701731,94,,DIA017,2,4,1,2,-442.147,19.6888,DIA017_2_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701732,94,,DIA017,2,3,1,2,-28.3837,49.8028,DIA017_2_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701733,64,,DIA017,4,6,0,2,-81.6038,-85.401,DIA017_4_6_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701734,64,,DIA017,4,0,1,2,395.634,16.0402,DIA017_4_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701735,94,,DIA017,2,6,1,2,-430.862,73.6989,DIA017_2_6_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701736,94,,DIA017,2,5,1,2,131.952,.593918,DIA017_2_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701737,64,,DIA017,4,1,1,2,-77.481,46.8507,DIA017_4_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701738,64,,DIA017,4,2,1,2,289.25,60.9855,DIA017_4_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701739,92,,DIA017,4,0,2,2,6.76082,273.897,DIA017_4_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701740,92,,DIA017,4,0,0,2,-59.9455,49.5708,DIA017_4_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701741,64,,DIA017,4,3,1,2,-15.9357,31.1409,DIA017_4_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701742,64,,DIA017,4,4,1,2,-288.306,-2.05151,DIA017_4_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701743,92,,DIA017,4,1,2,2,-240.08,-24.6612,DIA017_4_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701744,92,,DIA017,4,1,0,2,-78.5425,-9.53601,DIA017_4_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701745,64,,DIA017,4,5,1,2,36.2287,-10.6008,DIA017_4_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701746,64,,DIA017,4,6,1,2,-393.301,98.4636,DIA017_4_6_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701747,92,,DIA017,4,2,2,2,35.2976,-127.274,DIA017_4_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701748,92,,DIA017,4,2,0,2,154.435,210.213,DIA017_4_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701749,62,,DIA017,2,0,0,2,349.244,-57.634,DIA017_2_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701750,62,,DIA017,2,0,2,2,78.8135,353.126,DIA017_2_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701751,92,,DIA017,4,3,2,2,-76.7395,-109.66,DIA017_4_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701752,92,,DIA017,4,3,0,2,-52.3659,122.296,DIA017_4_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701753,62,,DIA017,2,1,0,2,-97.6959,-101.497,DIA017_2_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701754,94,,DIA017,2,5,2,2,73.291,195.123,DIA017_2_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701755,92,,DIA017,4,4,2,2,242.261,50.7525,DIA017_4_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701756,92,,DIA017,4,4,0,2,224.05,88.1347,DIA017_4_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701757,94,,DIA017,2,4,0,2,-343.455,-139.463,DIA017_2_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701758,94,,DIA017,2,6,2,2,-150.488,118.72,DIA017_2_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701759,92,,DIA017,4,5,2,2,179.419,88.0138,DIA017_4_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701760,92,,DIA017,4,5,0,2,123.451,-202.614,DIA017_4_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701761,94,,DIA017,2,5,0,2,51.2351,-266.457,DIA017_2_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701762,94,,DIA017,2,0,1,2,387.035,-43.2429,DIA017_2_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701763,70,,DIA017,2,1,1,2,-32.2151,40.1877,DIA017_2_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701764,70,,DIA017,2,2,1,2,389.585,47.0355,DIA017_2_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701765,94,,DIA017,2,6,0,2,-45.4889,-162.029,DIA017_2_6_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701766,94,,DIA017,2,2,1,2,342.197,2.86073,DIA017_2_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701767,70,,DIA017,2,3,1,2,-61.1728,43.4434,DIA017_2_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701768,70,,DIA017,2,4,1,2,-399.44,-10.6389,DIA017_2_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701769,94,,DIA017,2,1,1,2,-106.803,-3.01801,DIA017_2_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701770,25,,DIA017,1,0,1,1,349.28,9.94959,DIA017_1_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701771,29,,DIA017,1,2,2,1,166.09,150.15,DIA017_1_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701772,29,,DIA017,1,2,0,1,238.323,-309.11,DIA017_1_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701773,25,,DIA017,1,1,1,1,-92.4241,-2.44472,DIA017_1_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701774,25,,DIA017,1,2,1,1,293.029,-33.0479,DIA017_1_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701775,29,,DIA017,1,3,2,1,-4.21654,66.1448,DIA017_1_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701776,29,,DIA017,1,3,0,1,-53.7746,-76.2521,DIA017_1_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701777,25,,DIA017,1,3,1,1,55.8881,-23.958,DIA017_1_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701778,32,,DIA017,4,4,2,2,205.126,34.5508,DIA017_4_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701779,29,,DIA017,1,4,2,1,38.9103,14.2155,DIA017_1_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701780,29,,DIA017,1,4,0,1,188.892,-185.574,DIA017_1_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701781,32,,DIA017,4,5,0,2,105.951,91.7874,DIA017_4_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701782,32,,DIA017,4,5,2,2,193.938,124.456,DIA017_4_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701783,29,,DIA017,1,5,2,1,153.849,293.519,DIA017_1_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701784,29,,DIA017,1,5,0,1,176.476,-317.217,DIA017_1_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701785,32,,DIA017,4,6,0,2,-33.2757,-89.3906,DIA017_4_6_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701786,32,,DIA017,4,6,2,2,33.7623,221.296,DIA017_4_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701787,64,,DIA017,4,0,2,2,83.187,118.074,DIA017_4_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701788,64,,DIA017,4,0,0,2,76.1796,-63.3621,DIA017_4_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701789,32,,DIA017,4,0,1,2,204.078,-.341867,DIA017_4_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701790,32,,DIA017,4,1,1,2,-351.941,-8.51142,DIA017_4_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701791,64,,DIA017,4,1,2,2,-132.097,184.326,DIA017_4_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701792,64,,DIA017,4,1,0,2,-80.8701,-128.449,DIA017_4_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701793,32,,DIA017,4,2,1,2,-9.3698,102.714,DIA017_4_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701794,32,,DIA017,4,3,1,2,-3.81564,3.185,DIA017_4_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701795,64,,DIA017,4,2,2,2,228.219,141.679,DIA017_4_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701796,64,,DIA017,4,2,0,2,101.72,9.76934,DIA017_4_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701797,32,,DIA017,4,4,1,2,-70.5282,55.6119,DIA017_4_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701798,32,,DIA017,4,5,1,2,306.38,6.34213,DIA017_4_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701799,64,,DIA017,4,3,2,2,-69.5069,337.03,DIA017_4_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701800,64,,DIA017,4,3,0,2,-66.7593,-289.865,DIA017_4_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701801,32,,DIA017,4,6,1,2,-153.954,22.886,DIA017_4_6_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701802,29,,DIA017,1,0,2,1,153.908,222.74,DIA017_1_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701803,64,,DIA017,4,4,2,2,-173.119,156.471,DIA017_4_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701804,64,,DIA017,4,4,0,2,-268.116,-68.5316,DIA017_4_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701805,29,,DIA017,1,0,0,1,156.927,-191.721,DIA017_1_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701806,29,,DIA017,1,1,2,1,-129.159,189.383,DIA017_1_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701807,64,,DIA017,4,5,2,2,133.716,135.907,DIA017_4_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701808,64,,DIA017,4,5,0,2,53.3383,-234.165,DIA017_4_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701809,29,,DIA017,1,1,0,1,-47.0607,-200.558,DIA017_1_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701810,39,,DIA017,3,2,2,1,83.9937,-200.297,DIA017_3_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701811,27,,DIA017,3,1,1,1,-81.0274,-72.671,DIA017_3_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701812,27,,DIA017,3,2,1,1,376.39,-66.7527,DIA017_3_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701813,39,,DIA017,3,2,0,1,227.204,-200.957,DIA017_3_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701814,39,,DIA017,3,3,2,1,-12.5826,-140.315,DIA017_3_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701815,27,,DIA017,3,3,1,1,134.888,-15.7218,DIA017_3_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701816,27,,DIA017,3,4,1,1,-325.913,-16.703,DIA017_3_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701817,39,,DIA017,3,3,0,1,-33.3099,19.3038,DIA017_3_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701818,39,,DIA017,3,4,2,1,260.72,-24.5688,DIA017_3_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701819,27,,DIA017,3,5,1,1,59.0855,-20.2708,DIA017_3_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701820,27,,DIA017,3,6,1,1,-463.919,-.745879,DIA017_3_6_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701821,39,,DIA017,3,4,0,1,194.421,-298.272,DIA017_3_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701822,39,,DIA017,3,5,2,1,152.053,48.3993,DIA017_3_5_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701823,25,,DIA017,1,0,2,1,213.001,97.7047,DIA017_1_0_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701824,25,,DIA017,1,0,0,1,192.696,-232.352,DIA017_1_0_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701825,39,,DIA017,3,5,0,1,136.945,-349.31,DIA017_3_5_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701826,39,,DIA017,3,6,2,1,18.2041,197.187,DIA017_3_6_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701827,25,,DIA017,1,1,2,1,-114.885,96.7562,DIA017_1_1_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701828,25,,DIA017,1,1,0,1,-40.4337,-243.093,DIA017_1_1_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701829,39,,DIA017,3,6,0,1,73.225,-424.75,DIA017_3_6_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701830,39,,DIA017,3,1,1,1,-307.585,21.077,DIA017_3_1_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701831,25,,DIA017,1,2,2,1,294.071,204.779,DIA017_1_2_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701832,25,,DIA017,1,2,0,1,347.757,-291.463,DIA017_1_2_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701833,39,,DIA017,3,0,1,1,116.646,-34.0975,DIA017_3_0_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701834,39,,DIA017,3,3,1,1,8.37424,-3.17915,DIA017_3_3_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701835,25,,DIA017,1,3,2,1,-13.1318,286.775,DIA017_1_3_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701836,25,,DIA017,1,3,0,1,37.7641,-298.204,DIA017_1_3_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701837,39,,DIA017,3,2,1,1,22.5941,-66.6577,DIA017_3_2_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701838,39,,DIA017,3,5,1,1,282.284,-20.2788,DIA017_3_5_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701839,25,,DIA017,1,4,2,1,-248.36,99.8619,DIA017_1_4_2
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701840,25,,DIA017,1,4,0,1,-320.777,-110.1,DIA017_1_4_0
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701841,39,,DIA017,3,4,1,1,-33.6883,-38.2088,DIA017_3_4_1
A15,7627F699,1960,2026-07-07 03:32:36,OIS00012,EBG_OIS,EBG,760K60D701842,37,,DIA017,1,0,2,1,107.009,191.343,DIA017_1_0_2
